segment,char_index,char,base_code_pair,base_code,type
21,99,␠,10 12,0x1210,punct_space_base_code
21,100,␠,10 12,0x1210,punct_space_base_code
21,101,␠,10 12,0x1210,punct_space_base_code
21,102,␠,10 12,0x1210,punct_space_base_code
21,103,␠,10 12,0x1210,punct_space_base_code
21,104,␠,10 12,0x1210,punct_space_base_code
21,105,␠,10 12,0x1210,punct_space_base_code
21,106,␠,10 12,0x1210,punct_space_base_code
21,107,␠,10 12,0x1210,punct_space_base_code
21,108,후,C0 E4,0xE4C0,hangul_base_code
21,109,쿠,90 E6,0xE690,hangul_base_code
21,110,시,C0 3F,0x3FC0,hangul_base_code
21,111,마,B0 34,0x34B0,hangul_base_code
21,112,␠,10 12,0x1210,punct_space_base_code
21,113,타,20 E2,0xE220,hangul_base_code
21,114,카,80 E6,0xE680,hangul_base_code
21,115,시,C0 3F,0x3FC0,hangul_base_code
21,116,␠,10 12,0x1210,punct_space_base_code
21,117,␠,10 12,0x1210,punct_space_base_code
21,118,␠,10 12,0x1210,punct_space_base_code
21,119,␠,10 12,0x1210,punct_space_base_code
21,120,␠,10 12,0x1210,punct_space_base_code
21,121,␠,10 12,0x1210,punct_space_base_code
21,122,␠,10 12,0x1210,punct_space_base_code
21,123,␠,10 12,0x1210,punct_space_base_code
21,124,␠,10 12,0x1210,punct_space_base_code
21,125,␠,10 12,0x1210,punct_space_base_code
21,126,␠,10 12,0x1210,punct_space_base_code
21,127,␠,10 12,0x1210,punct_space_base_code
21,128,카,80 E6,0xE680,hangul_base_code
21,129,자,00 DF,0xDF00,hangul_base_code
21,130,와,E0 9F,0x9FE0,hangul_base_code
21,131,␠,10 12,0x1210,punct_space_base_code
21,132,␠,10 12,0x1210,punct_space_base_code
21,133,토,D0 E6,0xE6D0,hangul_base_code
21,134,모,A0 35,0x35A0,hangul_base_code
21,135,코,10 E2,0xE210,hangul_base_code
21,136,␠,10 12,0x1210,punct_space_base_code
21,137,␠,10 12,0x1210,punct_space_base_code
21,138,␠,10 12,0x1210,punct_space_base_code
21,139,␠,10 12,0x1210,punct_space_base_code
21,140,␠,10 12,0x1210,punct_space_base_code
21,141,␠,10 12,0x1210,punct_space_base_code
21,142,␠,10 12,0x1210,punct_space_base_code
21,143,␠,10 12,0x1210,punct_space_base_code
21,144,␠,10 12,0x1210,punct_space_base_code
21,145,␠,10 12,0x1210,punct_space_base_code
21,146,␠,10 12,0x1210,punct_space_base_code
21,147,␠,10 12,0x1210,punct_space_base_code
21,148,에,40 9F,0x9F40,hangul_base_code
21,149,치,A0 E1,0xE1A0,hangul_base_code
21,150,고,80 20,0x2080,hangul_base_code
21,151,␠,10 12,0x1210,punct_space_base_code
21,152,␠,10 12,0x1210,punct_space_base_code
21,153,타,20 E2,0xE220,hangul_base_code
21,154,마,B0 34,0x34B0,hangul_base_code
21,155,호,50 E4,0xE450,hangul_base_code
21,156,␠,10 12,0x1210,punct_space_base_code
21,157,␠,10 12,0x1210,punct_space_base_code
21,158,␠,10 12,0x1210,punct_space_base_code
21,159,␠,10 12,0x1210,punct_space_base_code
21,160,␠,10 12,0x1210,punct_space_base_code
21,161,␠,10 12,0x1210,punct_space_base_code
21,162,␠,10 12,0x1210,punct_space_base_code
21,163,␠,10 12,0x1210,punct_space_base_code
21,164,␠,10 12,0x1210,punct_space_base_code
21,165,␠,10 12,0x1210,punct_space_base_code
21,166,␠,10 12,0x1210,punct_space_base_code
21,167,␠,10 12,0x1210,punct_space_base_code
21,168,와,E0 9F,0x9FE0,hangul_base_code
21,169,타,20 E2,0xE220,hangul_base_code
21,170,나,B0 24,0x24B0,hangul_base_code
21,171,베,90 3B,0x3B90,hangul_base_code
21,172,␠,10 12,0x1210,punct_space_base_code
21,173,나,B0 24,0x24B0,hangul_base_code
21,174,오,B0 9F,0x9FB0,hangul_base_code
21,175,미,50 39,0x3950,hangul_base_code
21,176,␠,10 12,0x1210,punct_space_base_code
21,177,␠,10 12,0x1210,punct_space_base_code
21,178,␠,10 12,0x1210,punct_space_base_code
21,179,␠,10 12,0x1210,punct_space_base_code
21,END,␃,0F,0x000F,segment_end
22,0,제,F0 E3,0xE3F0,hangul_base_code
22,1,작,10 DF,0xDF10,hangul_base_code
22,2,총,60 E6,0xE660,hangul_base_code
22,3,괄,A0 E5,0xE5A0,hangul_base_code
22,4,␠,10 12,0x1210,punct_space_base_code
22,5,␠,10 12,0x1210,punct_space_base_code
22,6,하,50 E3,0xE350,hangul_base_code
22,7,야,00 6C,0x6C00,hangul_base_code
22,8,시,C0 3F,0x3FC0,hangul_base_code
22,9,␠,10 12,0x1210,punct_space_base_code
22,10,␠,10 12,0x1210,punct_space_base_code
22,11,히,60 E5,0xE560,hangul_base_code
22,12,로,D0 31,0x31D0,hangul_base_code
22,13,키,A0 E6,0xE6A0,hangul_base_code
22,END,␃,0F,0x000F,segment_end
23,0,제,F0 E3,0xE3F0,hangul_base_code
23,1,작,10 DF,0xDF10,hangul_base_code
23,2,␠,10 12,0x1210,punct_space_base_code
23,3,␠,10 12,0x1210,punct_space_base_code
23,4,␠,10 12,0x1210,punct_space_base_code
23,5,␠,10 12,0x1210,punct_space_base_code
23,6,W,70 27,0x2770,original_audit_base_code
23,7,O,F0 26,0x26F0,original_audit_base_code
23,8,L,C0 26,0x26C0,original_audit_base_code
23,9,F,60 26,0x2660,original_audit_base_code
23,10,␠,10 12,0x1210,punct_space_base_code
23,11,T,40 27,0x2740,original_audit_base_code
23,12,E,50 26,0x2650,original_audit_base_code
23,13,A,10 26,0x2610,original_audit_base_code
23,14,M,D0 26,0x26D0,original_audit_base_code
23,END,␃,0F,0x000F,segment_end
24,0,제,F0 E3,0xE3F0,hangul_base_code
24,1,작,10 DF,0xDF10,hangul_base_code
24,2,・,60 12,0x1260,punct_space_base_code
24,3,배,E0 39,0x39E0,hangul_base_code
24,4,급,90 21,0x2190,hangul_base_code
24,5,␠,10 12,0x1210,punct_space_base_code
24,6,일,B0 DE,0xDEB0,hangul_base_code
24,7,본,C0 3B,0x3BC0,hangul_base_code
24,8,␠,10 12,0x1210,punct_space_base_code
24,9,텔,B0 E6,0xE6B0,hangul_base_code
24,10,레,A0 31,0x31A0,hangul_base_code
24,11,넷,B0 E5,0xE5B0,hangul_base_code
24,12,␠,10 12,0x1210,punct_space_base_code
24,13,␠,10 12,0x1210,punct_space_base_code
24,14,␠,10 12,0x1210,punct_space_base_code
24,15,␠,10 12,0x1210,punct_space_base_code
24,16,␠,10 12,0x1210,punct_space_base_code
24,17,␠,10 12,0x1210,punct_space_base_code
24,18,␠,10 12,0x1210,punct_space_base_code
24,19,␠,10 12,0x1210,punct_space_base_code
24,20,한,70 E3,0xE370,hangul_base_code
24,21,글,60 E7,0xE760,hangul_base_code
24,22,화,80 E4,0xE480,hangul_base_code
24,23,␠,10 12,0x1210,punct_space_base_code
24,24,␠,10 12,0x1210,punct_space_base_code
24,25,␠,10 12,0x1210,punct_space_base_code
24,26,로,D0 31,0x31D0,hangul_base_code
24,27,솔,40 E7,0xE740,hangul_base_code
24,28,・,60 12,0x1260,punct_space_base_code
24,29,자,00 DF,0xDF00,hangul_base_code
24,30,외,50 E7,0xE750,hangul_base_code
24,31,선,70 3D,0x3D70,hangul_base_code
24,END,␃,0F,0x000F,segment_end
