작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
531,문자,0x9B22,0x9B23,447,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
532,문자,0x9B24,0x9B25,448,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
533,문자,0x9B26,0x9B27,449,！,A0 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
534,문자,0x9B28,0x9B29,450,？,90 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
535,제어,0x9B2A,0x9B2C,,,19 00 7A,3,fce4d6,한글 재배치 기준 HL=0x9B2A→0x9B2D. 제어토큰 유지.
536,제어,0x9B2D,0x9B2E,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9B2D→0x9B2F. 제어토큰 유지.
537,제어,0x9B2F,0x9B30,,,17 00,2,fce4d6,한글 재배치 기준 HL=0x9B2F→0x9B31. 제어토큰 유지.
538,제어,0x9B31,0x9B36,,,14 00 01 50 40 80,6,fce4d6,한글 재배치 기준 HL=0x9B31→0x9B37. 제어토큰 유지.
539,제어,0x9B37,0x9B39,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=0x9B37→0x9B3A. 제어토큰 유지.
540,제어,0x9B3A,0x9B3B,,,16 00,2,fce4d6,한글 재배치 기준 HL=0x9B3A→0x9B3C. 제어토큰 유지.
541,문자,0x9B3C,0x9B3D,451,그,50 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
542,문자,0x9B3E,0x9B3F,452,래,30 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
543,제어,0x9B40,0x9B43,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=0x9B40→0x9B44. 제어토큰 유지.
544,문자,0x9B44,0x9B45,453,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
545,문자,0x9B46,0x9B47,454,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
546,문자,0x9B48,0x9B49,455,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
547,제어,0x9B4A,0x9B4D,,,12 00 21 00,4,fce4d6,한글 재배치 기준 HL=0x9B4A→0x9B4E. 제어토큰 유지.
548,문자,0x9B4E,0x9B4F,456,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
549,문자,0x9B50,0x9B51,457,근,70 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
550,문자,0x9B52,0x9B53,458,데,F0 2D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
551,문자,0x9B54,0x9B55,459,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
552,문자,0x9B56,0x9B57,460,너,50 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
553,문자,0x9B58,0x9B59,461,무,00 36,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
554,문자,0x9B5A,0x9B5B,462,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
555,문자,0x9B5C,0x9B5D,463,뜸,D0 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
556,문자,0x9B5E,0x9B5F,464,을,50 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
557,문자,0x9B60,0x9B61,465,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
558,문자,0x9B62,0x9B63,466,들,10 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
559,문자,0x9B64,0x9B65,467,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
560,문자,0x9B66,0x9B67,468,네,90 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
561,문자,0x9B68,0x9B69,469,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
562,문자,0x9B6A,0x9B6B,470,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
563,문자,0x9B6C,0x9B6D,471,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
564,제어,0x9B6E,0x9B6F,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9B6E→0x9B70. 제어토큰 유지.
565,문자,0x9B70,0x9B71,472,흥,40 E5,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
566,제어,0x9B72,0x9B75,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=0x9B72→0x9B76. 제어토큰 유지.
567,문자,0x9B76,0x9B77,473,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
568,문자,0x9B78,0x9B79,474,뭐,E0 37,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
569,문자,0x9B7A,0x9B7B,475,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
570,문자,0x9B7C,0x9B7D,476,됐,70 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
571,문자,0x9B7E,0x9B7F,477,어,00 70,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
572,문자,0x9B80,0x9B81,478,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
573,문자,0x9B82,0x9B83,479,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
574,문자,0x9B84,0x9B85,480,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
575,제어,0x9B86,0x9B89,,,12 00 21 00,4,fce4d6,한글 재배치 기준 HL=0x9B86→0x9B8A. 제어토큰 유지.
576,문자,0x9B8A,0x9B8B,481,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
577,문자,0x9B8C,0x9B8D,482,네,90 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
578,문자,0x9B8E,0x9B8F,483,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
579,문자,0x9B90,0x9B91,484,상,20 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
580,문자,0x9B92,0x9B93,485,대,B0 2D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
581,문자,0x9B94,0x9B95,486,는,E0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
582,문자,0x9B96,0x9B97,487,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
583,문자,0x9B98,0x9B99,488,나,B0 24,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
584,문자,0x9B9A,0x9B9B,489,보,B0 3B,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
585,문자,0x9B9C,0x9B9D,490,다,C0 27,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
586,문자,0x9B9E,0x9B9F,491,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
587,문자,0x9BA0,0x9BA1,492,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
588,문자,0x9BA2,0x9BA3,493,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
589,제어,0x9BA4,0x9BA6,,,1B 00 01,3,fce4d6,한글 재배치 기준 HL=0x9BA4→0x9BA7. 제어토큰 유지.
590,제어,0x9BA7,0x9BAB,,,14 00 05 41 80,5,fce4d6,한글 재배치 기준 HL=0x9BA7→0x9BAC. 제어토큰 유지.
591,제어,0x9BAC,0x9BB0,,,14 00 05 42 80,5,fce4d6,한글 재배치 기준 HL=0x9BAC→0x9BB1. 제어토큰 유지.
592,제어,0x9BB1,0x9BBB,,,14 00 05 51 52 53 54 55 56 57 80,11,fce4d6,한글 재배치 기준 HL=0x9BB1→0x9BBC. 제어토큰 유지.
593,제어,0x9BBC,0x9BC0,,,14 00 05 56 80,5,fce4d6,한글 재배치 기준 HL=0x9BBC→0x9BC1. 제어토큰 유지.
594,제어,0x9BC1,0x9BC2,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9BC1→0x9BC3. 제어토큰 유지.
595,제어,0x9BC3,0x9BC7,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=0x9BC3→0x9BC8. 제어토큰 유지.
596,문자,0x9BC8,0x9BC9,494,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
597,문자,0x9BCA,0x9BCB,495,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
598,문자,0x9BCC,0x9BCD,496,추,80 E1,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
599,문자,0x9BCE,0x9BCF,497,악,00 58,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
600,문자,0x9BD0,0x9BD1,498,한,70 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
601,문자,0x9BD2,0x9BD3,499,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
602,문자,0x9BD4,0x9BD5,500,보,B0 3B,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
603,문자,0x9BD6,0x9BD7,501,그,50 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
604,문자,0x9BD8,0x9BD9,502,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
605,문자,0x9BDA,0x9BDB,503,녀,A0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
606,문자,0x9BDC,0x9BDD,504,석,60 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
607,문자,0x9BDE,0x9BDF,505,들,10 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
608,문자,0x9BE0,0x9BE1,506,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
609,문자,0x9BE2,0x9BE3,507,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
610,문자,0x9BE4,0x9BE5,508,더,C0 2D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
611,문자,0x9BE6,0x9BE7,509,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
612,문자,0x9BE8,0x9BE9,510,잘,40 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
613,문자,0x9BEA,0x9BEB,511,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
614,문자,0x9BEC,0x9BED,512,어,00 70,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
615,문자,0x9BEE,0x9BEF,513,울,F0 D3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
616,문자,0x9BF0,0x9BF1,514,려,B0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
617,문자,0x9BF2,0x9BF3,515,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
618,제어,0x9BF4,0x9BF6,,,19 00 7B,3,fce4d6,한글 재배치 기준 HL=0x9BF4→0x9BF7. 제어토큰 유지.
619,제어,0x9BF7,0x9BF8,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9BF7→0x9BF9. 제어토큰 유지.
620,제어,0x9BF9,0x9BFA,,,17 00,2,fce4d6,한글 재배치 기준 HL=0x9BF9→0x9BFB. 제어토큰 유지.
621,제어,0x9BFB,0x9C00,,,14 00 01 44 55 80,6,fce4d6,한글 재배치 기준 HL=0x9BFB→0x9C01. 제어토큰 유지.
622,제어,0x9C01,0x9C03,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=0x9C01→0x9C04. 제어토큰 유지.
623,제어,0x9C04,0x9C05,,,16 00,2,fce4d6,한글 재배치 기준 HL=0x9C04→0x9C06. 제어토큰 유지.
624,문자,0x9C06,0x9C07,516,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
625,문자,0x9C08,0x9C09,517,제,F0 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
626,문자,0x9C0A,0x9C0B,518,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
627,문자,0x9C0C,0x9C0D,519,현,38 E4,2,e2f0d9,"연녹색 일반 문자행: 새 색상 기준으로 같은 glyph base 유지, 첫 바이트 OR 08h 일반 문자 토큰 반영."
628,문자,0x9C0E,0x9C0F,520,실,E8 3F,2,e2f0d9,"연녹색 일반 문자행: 새 색상 기준으로 같은 glyph base 유지, 첫 바이트 OR 08h 일반 문자 토큰 반영."
629,문자,0x9C10,0x9C11,521,로,D8 31,2,e2f0d9,"연녹색 일반 문자행: 새 색상 기준으로 같은 glyph base 유지, 첫 바이트 OR 08h 일반 문자 토큰 반영."
630,문자,0x9C12,0x9C13,522,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
631,문자,0x9C14,0x9C15,523,돌,30 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
632,문자,0x9C16,0x9C17,524,아,00 56,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
633,문자,0x9C18,0x9C19,525,갈,D0 17,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
634,문자,0x9C1A,0x9C1B,526,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
635,문자,0x9C1C,0x9C1D,527,수,30 3F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
636,문자,0x9C1E,0x9C1F,528,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
637,문자,0x9C20,0x9C21,529,없,00 7C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
638,문자,0x9C22,0x9C23,530,으,30 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
639,문자,0x9C24,0x9C25,531,니,F0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
640,문자,0x9C26,0x9C27,532,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
641,제어,0x9C28,0x9C2C,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=0x9C28→0x9C2D. 제어토큰 유지.
642,문자,0x9C2D,0x9C2E,533,도,20 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
643,문자,0x9C2F,0x9C30,534,망,00 35,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
644,문자,0x9C31,0x9C32,535,쳐,40 E1,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
645,문자,0x9C33,0x9C34,536,도,20 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
646,문자,0x9C35,0x9C36,537,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
647,문자,0x9C37,0x9C38,538,소,D0 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
648,문자,0x9C39,0x9C3A,539,용,F0 CB,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
649,문자,0x9C3B,0x9C3C,540,없,00 7C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
650,문자,0x9C3D,0x9C3E,541,어,00 70,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
651,문자,0x9C3F,0x9C40,542,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
652,문자,0x9C41,0x9C42,543,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
653,문자,0x9C43,0x9C44,544,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
654,문자,0x9C45,0x9C46,545,세,A0 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
655,문자,0x9C47,0x9C48,546,계,70 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
656,문자,0x9C49,0x9C4A,547,에,40 9F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
657,문자,0x9C4B,0x9C4C,548,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
658,문자,0x9C4D,0x9C4E,549,발,B0 39,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
659,문자,0x9C4F,0x9C50,550,을,50 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
660,문자,0x9C51,0x9C52,551,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
661,문자,0x9C53,0x9C54,552,들,10 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
662,문자,0x9C55,0x9C56,553,인,A0 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
663,문자,0x9C57,0x9C58,554,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
664,문자,0x9C59,0x9C5A,555,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
665,문자,0x9C5B,0x9C5C,556,상,20 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
666,문자,0x9C5D,0x9C5E,557,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
667,문자,0x9C5F,0x9C60,558,다,C0 27,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
668,문자,0x9C61,0x9C62,559,시,C0 3F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
669,문자,0x9C63,0x9C64,560,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
670,문자,0x9C65,0x9C66,561,태,40 E2,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
671,문자,0x9C67,0x9C68,562,어,00 70,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
672,문자,0x9C69,0x9C6A,563,난,C0 24,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
673,문자,0x9C6B,0x9C6C,564,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
674,문자,0x9C6D,0x9C6E,565,셈,B0 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
675,문자,0x9C6F,0x9C70,566,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
676,문자,0x9C71,0x9C72,567,니,F0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
677,문자,0x9C73,0x9C74,568,까,F0 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
678,문자,0x9C75,0x9C76,569,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
679,문자,0x9C77,0x9C78,570,말,F0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
680,문자,0x9C79,0x9C7A,571,야,00 6C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
681,문자,0x9C7B,0x9C7C,572,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
682,제어,0x9C7D,0x9C7E,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9C7D→0x9C7F. 제어토큰 유지.
683,문자,0x9C7F,0x9C80,573,우,F0 CD,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
684,문자,0x9C81,0x9C82,574,리,70 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
685,문자,0x9C83,0x9C84,575,들,10 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
686,문자,0x9C85,0x9C86,576,의,80 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
687,문자,0x9C87,0x9C88,577,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
688,문자,0x9C89,0x9C8A,578,기,B0 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
689,문자,0x9C8B,0x9C8C,579,록,E0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
690,문자,0x9C8D,0x9C8E,580,도,20 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
691,문자,0x9C8F,0x9C90,581,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
692,문자,0x9C91,0x9C92,582,흔,20 E5,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
693,문자,0x9C93,0x9C94,583,적,A0 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
694,문자,0x9C95,0x9C96,584,도,20 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
695,문자,0x9C97,0x9C98,585,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
696,제어,0x9C99,0x9C9C,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=0x9C99→0x9C9D. 제어토큰 유지.
697,문자,0x9C9D,0x9C9E,586,사,E0 3C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
698,제어,0x9C9F,0x9CA2,,,12 00 21 00,4,fce4d6,한글 재배치 기준 HL=0x9C9F→0x9CA3. 제어토큰 유지.
699,문자,0x9CA3,0x9CA4,587,람,20 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
700,문자,0x9CA5,0x9CA6,588,들,10 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
701,문자,0x9CA7,0x9CA8,589,의,80 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
702,문자,0x9CA9,0x9CAA,590,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
703,문자,0x9CAB,0x9CAC,591,기,B0 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
