작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
1297,문자,0xA121,0xA122,1174,탄,30 E2,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1298,문자,0xA123,0xA124,1175,생,40 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1299,문자,0xA125,0xA126,1176,한,70 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1300,문자,0xA127,0xA128,1177,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1301,문자,0xA129,0xA12A,1178,상,20 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1302,문자,0xA12B,0xA12C,1179,황,A0 E4,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1303,문자,0xA12D,0xA12E,1180,인,A0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1304,문자,0xA12F,0xA130,1181,데,F0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1305,문자,0xA131,0xA132,1182,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1306,문자,0xA133,0xA134,1183,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1307,문자,0xA135,0xA136,1184,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1308,문자,0xA137,0xA138,1185,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1309,문자,0xA139,0xA13A,1186,거,90 1D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1310,문자,0xA13B,0xA13C,1187,기,B0 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1311,문자,0xA13D,0xA13E,1188,에,40 9F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1312,문자,0xA13F,0xA140,1189,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1313,문자,0xA141,0xA142,1190,당,90 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1314,문자,0xA143,0xA144,1191,신,D0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1315,문자,0xA145,0xA146,1192,까,F0 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1316,문자,0xA147,0xA148,1193,지,10 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1317,문자,0xA149,0xA14A,1194,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1318,문자,0xA14B,0xA14C,1195,적,A0 DF,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1319,문자,0xA14D,0xA14E,1196,으,30 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1320,문자,0xA14F,0xA150,1197,로,D0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1321,문자,0xA151,0xA152,1198,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1322,문자,0xA153,0xA154,1199,돌,30 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1323,문자,0xA155,0xA156,1200,릴,90 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1324,문자,0xA157,0xA158,1201,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1325,문자,0xA159,0xA15A,1202,수,30 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1326,문자,0xA15B,0xA15C,1203,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1327,문자,0xA15D,0xA15E,1204,없,00 7C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1328,문자,0xA15F,0xA160,1205,습,A0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1329,문자,0xA161,0xA162,1206,니,F0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1330,문자,0xA163,0xA164,1207,다,C0 27,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1331,문자,0xA165,0xA166,1208,。,30 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1332,제어,0xA167,0xA169,,,19 00 75,3,fce4d6,한글 재배치 기준 HL=A167→A16A. 제어토큰 유지.
1333,제어,0xA16A,0xA16B,,,15 00,2,fce4d6,한글 재배치 기준 HL=A16A→A16C. 제어토큰 유지.
1334,제어,0xA16C,0xA16D,,,17 00,2,fce4d6,한글 재배치 기준 HL=A16C→A16E. 제어토큰 유지.
1335,제어,0xA16E,0xA170,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=A16E→A171. 제어토큰 유지.
1336,제어,0xA171,0xA172,,,16 00,2,fce4d6,한글 재배치 기준 HL=A171→A173. 제어토큰 유지.
1337,문자,0xA173,0xA174,1209,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1338,문자,0xA175,0xA176,1210,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1339,문자,0xA177,0xA178,1211,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1340,제어,0xA179,0xA17D,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=A179→A17E. 제어토큰 유지.
1341,문자,0xA17E,0xA17F,1212,뭘,40 39,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1342,문자,0xA180,0xA181,1213,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1343,문자,0xA182,0xA183,1214,하,50 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1344,문자,0xA184,0xA185,1215,려,B0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1345,문자,0xA186,0xA187,1216,는,E0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1346,문자,0xA188,0xA189,1217,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1347,문자,0xA18A,0xA18B,1218,거,90 1D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1348,문자,0xA18C,0xA18D,1219,야,00 6C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1349,문자,0xA18E,0xA18F,1220,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1350,문자,0xA190,0xA191,1221,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1351,문자,0xA192,0xA193,1222,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1352,제어,0xA194,0xA198,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=A194→A199. 제어토큰 유지.
1353,문자,0xA199,0xA19A,1223,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1354,문자,0xA19B,0xA19C,1224,？,90 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1355,제어,0xA19D,0xA19F,,,19 00 65,3,fce4d6,한글 재배치 기준 HL=A19D→A1A0. 제어토큰 유지.
1356,제어,0xA1A0,0xA1A1,,,15 00,2,fce4d6,한글 재배치 기준 HL=A1A0→A1A2. 제어토큰 유지.
1357,제어,0xA1A2,0xA1A3,,,17 00,2,fce4d6,한글 재배치 기준 HL=A1A2→A1A4. 제어토큰 유지.
1358,제어,0xA1A4,0xA1A8,,,14 00 00 27 80,5,fce4d6,한글 재배치 기준 HL=A1A4→A1A9. 제어토큰 유지.
1359,제어,0xA1A9,0xA1AB,,,1A 00 02,3,fce4d6,한글 재배치 기준 HL=A1A9→A1AC. 제어토큰 유지.
1360,제어,0xA1AC,0xA1AD,,,16 00,2,fce4d6,한글 재배치 기준 HL=A1AC→A1AE. 제어토큰 유지.
1361,제어,0xA1AE,0xA1B0,,,1B 00 02,3,fce4d6,한글 재배치 기준 HL=A1AE→A1B1. 제어토큰 유지.
1362,제어,0xA1B1,0xA1C8,,,14 00 01 73 75 70 72 77 76 73 75 71 73 72 77 74 70 76 71 72 75 73 77 80,24,fce4d6,한글 재배치 기준 HL=A1B1→A1C9. 제어토큰 유지.
1363,제어,0xA1C9,0xA1E0,,,14 00 01 73 75 70 72 77 76 73 75 71 73 72 77 74 70 76 71 72 75 73 77 80,24,fce4d6,한글 재배치 기준 HL=A1C9→A1E1. 제어토큰 유지.
1364,제어,0xA1E1,0xA1F8,,,14 00 01 73 75 70 72 77 76 73 75 71 73 72 77 74 70 76 71 72 75 73 77 80,24,fce4d6,한글 재배치 기준 HL=A1E1→A1F9. 제어토큰 유지.
1365,제어,0xA1F9,0xA210,,,14 00 01 73 75 70 72 77 76 73 75 71 73 72 77 74 70 76 71 72 75 73 77 80,24,fce4d6,한글 재배치 기준 HL=A1F9→A211. 제어토큰 유지.
1366,제어,0xA211,0xA228,,,14 00 01 73 75 70 72 77 76 73 75 71 73 72 77 74 70 76 71 72 75 73 77 80,24,fce4d6,한글 재배치 기준 HL=A211→A229. 제어토큰 유지.
1367,제어,0xA229,0xA22B,,,19 00 66,3,fce4d6,한글 재배치 기준 HL=A229→A22C. 제어토큰 유지.
1368,문자,0xA22C,0xA22D,1225,꺄,18 24,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
1369,문자,0xA22E,0xA22F,1226,아,08 56,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
1370,문자,0xA230,0xA231,1227,아,08 56,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
1371,문자,0xA232,0xA233,1228,앗,08 64,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
1372,문자,0xA234,0xA235,1229,!,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1373,제어,0xA236,0xA238,,,1B 00 80,3,fce4d6,한글 재배치 기준 HL=A236→A239. 제어토큰 유지.
1374,제어,0xA239,0xA23A,,,15 00,2,fce4d6,한글 재배치 기준 HL=A239→A23B. 제어토큰 유지.
1375,제어,0xA23B,0xA246,,,14 00 00 00 11 22 33 44 55 66 77 80,12,fce4d6,한글 재배치 기준 HL=A23B→A247. 제어토큰 유지.
1376,제어,0xA247,0xA248,,,17 00,2,fce4d6,한글 재배치 기준 HL=A247→A249. 제어토큰 유지.
1377,제어,0xA249,0xA24B,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=A249→A24C. 제어토큰 유지.
1378,제어,0xA24C,0xA24D,,,16 00,2,fce4d6,한글 재배치 기준 HL=A24C→A24E. 제어토큰 유지.
1379,제어,0xA24E,0xA250,,,19 00 76,3,fce4d6,한글 재배치 기준 HL=A24E→A251. 제어토큰 유지.
1380,제어,0xA251,0xA254,,,13 00 02 78,4,fce4d6,한글 재배치 기준 HL=A251→A255. 제어토큰 유지.
1381,문자,0xA255,0xA256,1230,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1382,문자,0xA257,0xA258,1231,、,20 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1383,제어,0xA259,0xA25D,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=A259→A25E. 제어토큰 유지.
1384,문자,0xA25E,0xA25F,1232,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1385,문자,0xA260,0xA261,1233,게,00 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1386,제어,0xA262,0xA266,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=A262→A267. 제어토큰 유지.
1387,문자,0xA267,0xA268,1234,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1388,문자,0xA269,0xA26A,1235,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1389,문자,0xA26B,0xA26C,1236,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1390,문자,0xA26D,0xA26E,1237,!,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1391,문자,0xA26F,0xA270,1238,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1392,문자,0xA271,0xA272,1239,대,B0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1393,제어,0xA273,0xA277,,,12 00 23 24 00,5,fce4d6,한글 재배치 기준 HL=A273→A278. 제어토큰 유지.
1394,문자,0xA278,0xA279,1240,체,30 E1,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1395,문자,0xA27A,0xA27B,1241,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1396,문자,0xA27C,0xA27D,1242,무,00 36,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1397,문자,0xA27E,0xA27F,1243,슨,80 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1398,문자,0xA280,0xA281,1244,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1399,문자,0xA282,0xA283,1245,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1400,문자,0xA284,0xA285,1246,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1401,문자,0xA286,0xA287,1247,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1402,문자,0xA288,0xA289,1248,？,90 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1403,제어,0xA28A,0xA28C,,,19 00 74,3,fce4d6,한글 재배치 기준 HL=A28A→A28D. 제어토큰 유지.
1404,제어,0xA28D,0xA28E,,,15 00,2,fce4d6,한글 재배치 기준 HL=A28D→A28F. 제어토큰 유지.
1405,제어,0xA28F,0xA290,,,17 00,2,fce4d6,한글 재배치 기준 HL=A28F→A291. 제어토큰 유지.
1406,제어,0xA291,0xA293,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=A291→A294. 제어토큰 유지.
1407,제어,0xA294,0xA295,,,16 00,2,fce4d6,한글 재배치 기준 HL=A294→A296. 제어토큰 유지.
1408,문자,0xA296,0xA297,1249,더,C0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1409,문자,0xA298,0xA299,1250,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1410,문자,0xA29A,0xA29B,1251,대,B0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1411,문자,0xA29C,0xA29D,1252,화,80 E4,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1412,문자,0xA29E,0xA29F,1253,를,50 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1413,문자,0xA2A0,0xA2A1,1254,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1414,문자,0xA2A2,0xA2A3,1255,나,B0 24,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1415,문자,0xA2A4,0xA2A5,1256,누,C0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1416,문자,0xA2A6,0xA2A7,1257,어,00 70,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1417,문자,0xA2A8,0xA2A9,1258,봤,F0 3B,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1418,문자,0xA2AA,0xA2AB,1259,자,00 DF,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1419,문자,0xA2AC,0xA2AD,1260,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1420,문자,0xA2AE,0xA2AF,1261,당,90 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1421,문자,0xA2B0,0xA2B1,1262,신,D0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1422,문자,0xA2B2,0xA2B3,1263,의,80 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1423,문자,0xA2B4,0xA2B5,1264,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1424,문자,0xA2B6,0xA2B7,1265,베,90 3B,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1425,문자,0xA2B8,0xA2B9,1266,칸,D0 E1,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1426,문자,0xA2BA,0xA2BB,1267,티,D0 E2,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1427,문자,0xA2BC,0xA2BD,1268,만,D0 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1428,문자,0xA2BE,0xA2BF,1269,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1429,문자,0xA2C0,0xA2C1,1270,커,E0 E1,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1430,문자,0xA2C2,0xA2C3,1271,져,F0 E7,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1431,문자,0xA2C4,0xA2C5,1272,갈,D0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1432,문자,0xA2C6,0xA2C7,1273,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1433,문자,0xA2C8,0xA2C9,1274,뿐,90 3C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1434,문자,0xA2CA,0xA2CB,1275,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1435,문자,0xA2CC,0xA2CD,1276,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1436,문자,0xA2CE,0xA2CF,1277,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1437,문자,0xA2D0,0xA2D1,1278,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1438,문자,0xA2D2,0xA2D3,1279,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1439,문자,0xA2D4,0xA2D5,1280,대,B0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1440,문자,0xA2D6,0xA2D7,1281,로,D0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1441,문자,0xA2D8,0xA2D9,1282,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1442,문자,0xA2DA,0xA2DB,1283,앞,00 68,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1443,문자,0xA2DC,0xA2DD,1284,으,30 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1444,문자,0xA2DE,0xA2DF,1285,로,D0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1445,문자,0xA2E0,0xA2E1,1286,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1446,문자,0xA2E2,0xA2E3,1287,나,B0 24,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1447,문자,0xA2E4,0xA2E5,1288,아,00 56,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1448,문자,0xA2E6,0xA2E7,1289,가,A0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1449,문자,0xA2E8,0xA2E9,1290,주,F0 F5,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1450,문자,0xA2EA,0xA2EB,1291,십,00 42,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1451,문자,0xA2EC,0xA2ED,1292,시,C0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1452,문자,0xA2EE,0xA2EF,1293,오,B0 9F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1453,문자,0xA2F0,0xA2F1,1294,、,20 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1454,문자,0xA2F2,0xA2F3,1295,유,20 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1455,문자,0xA2F4,0xA2F5,1296,코,10 E2,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1456,문자,0xA2F6,0xA2F7,1297,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1457,제어,0xA2F8,0xA2FA,,,19 00 76,3,fce4d6,한글 재배치 기준 HL=A2F8→A2FB. 제어토큰 유지.
1458,제어,0xA2FB,0xA2FC,,,15 00,2,fce4d6,한글 재배치 기준 HL=A2FB→A2FD. 제어토큰 유지.
1459,제어,0xA2FD,0xA2FE,,,17 00,2,fce4d6,한글 재배치 기준 HL=A2FD→A2FF. 제어토큰 유지.
1460,제어,0xA2FF,0xA301,,,1A 00 03,3,fce4d6,한글 재배치 기준 HL=A2FF→A302. 제어토큰 유지.
1461,제어,0xA302,0xA304,,,12 00 40,3,fce4d6,한글 재배치 기준 HL=A302→A305. 제어토큰 유지.
1462,제어,0xA305,0xA306,,,16 00,2,fce4d6,한글 재배치 기준 HL=A305→A307. 제어토큰 유지.
1463,제어,0xA307,0xA308,,,10 11,2,fce4d6,한글 재배치 기준 HL=A307→A309. 제어토큰 유지.
1464,문자,0xA309,0xA30A,1298,그,50 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1465,문자,0xA30B,0xA30C,1299,런,50 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1466,문자,0xA30D,0xA30E,1300,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1467,문자,0xA30F,0xA310,1301,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1468,문자,0xA311,0xA312,1302,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1469,문자,0xA313,0xA314,1303,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1470,문자,0xA315,0xA316,1304,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1471,문자,0xA317,0xA318,1305,그,50 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1472,문자,0xA319,0xA31A,1306,런,50 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1473,문자,0xA31B,0xA31C,1307,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1474,문자,0xA31D,0xA31E,1308,억,00 72,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1475,문자,0xA31F,0xA320,1309,지,10 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1476,문자,0xA321,0xA322,1310,가,A0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1477,문자,0xA323,0xA324,1311,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1478,문자,0xA325,0xA326,1312,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1479,문자,0xA327,0xA328,1313,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1480,제어,0xA329,0xA32B,,,12 00 50,3,fce4d6,한글 재배치 기준 HL=A329→A32C. 제어토큰 유지.
1481,제어,0xA32C,0xA32E,,,1B 00 02,3,fce4d6,한글 재배치 기준 HL=A32C→A32F. 제어토큰 유지.
1482,제어,0xA32F,0xA346,,,14 00 01 63 36 20 52 31 46 52 15 47 53 72 41 54 20 36 57 42 17 73 70 80,24,fce4d6,한글 재배치 기준 HL=A32F→A347. 제어토큰 유지.
1483,제어,0xA347,0xA35E,,,14 00 01 63 36 20 52 31 46 52 15 47 53 72 41 54 20 36 57 42 17 73 70 80,24,fce4d6,한글 재배치 기준 HL=A347→A35F. 제어토큰 유지.
1484,제어,0xA35F,0xA376,,,14 00 01 63 36 20 52 31 46 52 15 47 53 72 41 54 20 36 57 42 17 73 70 80,24,fce4d6,한글 재배치 기준 HL=A35F→A377. 제어토큰 유지.
