runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,doc_decoded,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,row_fill,speech_applied,generalized
0x98F5,267,문자,205,␠,0x98F5~0x98F6,0,A0,18,18,0x1A42A,EC,64,0x1A2A0,0x2B,0x275,e2f0d9,False,False
0x98F6,267,문자,205,␠,0x98F5~0x98F6,1,38,12,12,0x1A429,85,5F,0x1A2A0,0x2B,0x276,e2f0d9,False,False
0x98F7,268,문자,206,조,0x98F7~0x98F8,0,70,F0,F0,0x1A428,BE,3E,0x1A2A0,0x2B,0x277,e9ae2b,True,False
0x98F8,268,문자,206,조,0x98F7~0x98F8,1,19,EB,EB,0x1A427,68,3A,0x1A2A0,0x2B,0x278,e9ae2b,True,False
0x98F9,269,문자,207,금,0x98F9~0x98FA,0,60,80,80,0x1A426,B0,D0,0x1A2A0,0x2B,0x279,e9ae2b,True,False
0x98FA,269,문자,207,금,0x98F9~0x98FA,1,28,21,21,0x1A425,79,72,0x1A2A0,0x2B,0x27A,e9ae2b,True,False
0x98FB,270,문자,208,␠,0x98FB~0x98FC,0,F0,18,18,0x1A424,42,6A,0x1A2A0,0x2B,0x27B,e2f0d9,False,False
0x98FC,270,문자,208,␠,0x98FB~0x98FC,1,19,12,12,0x1A423,6C,65,0x1A2A0,0x2B,0x27C,e2f0d9,False,False
0x98FD,271,문자,209,더,0x98FD~0x98FE,0,D0,C0,C0,0x1A422,24,14,0x1A2A0,0x2B,0x27D,e9ae2b,True,False
0x98FE,271,문자,209,더,0x98FD~0x98FE,1,D5,2D,2D,0x1A421,2A,82,0x1A2A0,0x2B,0x27E,e9ae2b,True,False
0x98FF,272,문자,210,␠,0x98FF~0x9900,0,C0,18,18,0x1A420,16,6E,0x1A2A0,0x2B,0x27F,e2f0d9,False,False
0x9900,272,문자,210,␠,0x98FF~0x9900,1,18,12,12,0x1A41F,6F,69,0x1A2A0,0x2B,0x280,e2f0d9,False,False
0x9901,273,문자,211,졸,0x9901~0x9902,0,40,F0,F0,0x1A41E,98,48,0x1A2A0,0x2B,0x281,e9ae2b,True,False
0x9902,273,문자,211,졸,0x9901~0x9902,1,18,F1,F1,0x1A41D,71,4A,0x1A2A0,0x2B,0x282,e9ae2b,True,False
0x9903,274,문자,212,고,0x9903~0x9904,0,40,80,80,0x1A41C,9A,DA,0x1A2A0,0x2B,0x283,e9ae2b,True,False
0x9904,274,문자,212,고,0x9903~0x9904,1,18,20,20,0x1A41B,73,7B,0x1A2A0,0x2B,0x284,e9ae2b,True,False
0x9905,275,문자,213,␠,0x9905~0x9906,0,B0,18,18,0x1A41A,0C,74,0x1A2A0,0x2B,0x285,e2f0d9,False,False
0x9906,275,문자,213,␠,0x9905~0x9906,1,18,12,12,0x1A419,75,6F,0x1A2A0,0x2B,0x286,e2f0d9,False,False
0x9907,276,문자,214,있,0x9907~0x9908,0,20,F0,F0,0x1A418,7E,4E,0x1A2A0,0x2B,0x287,e9ae2b,True,False
0x9908,276,문자,214,있,0x9907~0x9908,1,38,DE,DE,0x1A417,97,3D,0x1A2A0,0x2B,0x288,e9ae2b,True,False
0x9909,277,문자,215,는,0x9909~0x990A,0,D0,E0,E0,0x1A416,30,40,0x1A2A0,0x2B,0x289,e9ae2b,True,False
0x990A,277,문자,215,는,0x9909~0x990A,1,28,25,25,0x1A415,89,86,0x1A2A0,0x2B,0x28A,e9ae2b,True,False
0x990B,278,문자,216,␠,0x990B~0x990C,0,60,18,18,0x1A414,C2,7A,0x1A2A0,0x2B,0x28B,e2f0d9,False,False
0x990D,279,문자,217,편,0x990D~0x990E,0,60,F0,F0,0x1A412,C4,54,0x1A2A0,0x2B,0x28D,e9ae2b,True,False
0x990E,279,문자,217,편,0x990D~0x990E,1,12,E2,E2,0x1A411,77,47,0x1A2A0,0x2B,0x28E,e9ae2b,True,False
0x990F,280,문자,218,이,0x990F~0x9910,0,60,90,90,0x1A410,C6,F6,0x1A2A0,0x2B,0x28F,e9ae2b,True,False
0x9910,280,문자,218,이,0x990F~0x9910,1,12,DE,DE,0x1A40F,79,45,0x1A2A0,0x2B,0x290,e9ae2b,True,False
0x9911,281,문자,219,␠,0x9911~0x9912,0,12,18,18,0x1A40E,7A,80,0x1A2A0,0x2B,0x291,e2f0d9,False,False
0x9912,281,문자,219,␠,0x9911~0x9912,1,11,12,12,0x1A40D,7A,7B,0x1A2A0,0x2B,0x292,e2f0d9,False,False
0x9913,282,문자,220,나,0x9913~0x9914,0,21,B0,B0,0x1A40C,8B,1A,0x1A2A0,0x2B,0x293,e9ae2b,True,False
0x9914,282,문자,220,나,0x9913~0x9914,1,00,24,24,0x1A40B,6B,8F,0x1A2A0,0x2B,0x294,e9ae2b,True,False
0x9915,283,문자,221,겠,0x9915~0x9916,0,15,10,10,0x1A40A,81,7C,0x1A2A0,0x2B,0x295,e9ae2b,True,False
0x9916,283,문자,221,겠,0x9915~0x9916,1,00,20,20,0x1A409,6D,8D,0x1A2A0,0x2B,0x296,e9ae2b,True,False
0x9917,284,문자,222,네,0x9917~0x9918,0,F0,90,90,0x1A408,5E,FE,0x1A2A0,0x2B,0x297,e9ae2b,True,False
0x9918,284,문자,222,네,0x9917~0x9918,1,7C,25,25,0x1A407,EB,94,0x1A2A0,0x2B,0x298,e9ae2b,True,False
0x9919,285,문자,223,・,0x9919~0x991A,0,12,60,60,0x1A406,82,D0,0x1A2A0,0x2B,0x299,e2f0d9,False,False
0x991A,285,문자,223,・,0x9919~0x991A,1,11,12,12,0x1A405,82,83,0x1A2A0,0x2B,0x29A,e2f0d9,False,False
0x991B,286,문자,224,・,0x991B~0x991C,0,23,60,60,0x1A404,95,D2,0x1A2A0,0x2B,0x29B,e2f0d9,False,False
0x991C,286,문자,224,・,0x991B~0x991C,1,21,12,12,0x1A403,94,85,0x1A2A0,0x2B,0x29C,e2f0d9,False,False
0x991D,287,문자,225,・,0x991D~0x991E,0,00,60,60,0x1A402,74,D4,0x1A2A0,0x2B,0x29D,e2f0d9,False,False
0x991E,287,문자,225,・,0x991D~0x991E,1,A0,12,12,0x1A401,15,87,0x1A2A0,0x2B,0x29E,e2f0d9,False,False
0x991F,288,제어,,,0x991F~0x9922,0,28,12,12,0x1A400,9E,88,0x1A2A0,0x2B,0x29F,fce4d6,False,False
0x9920,288,제어,,,0x991F~0x9922,1,F0,11,11,0x1A3FF,67,88,0x1A2A0,0x2B,0x2A0,fce4d6,False,False
0x9921,288,제어,,,0x991F~0x9922,2,18,21,21,0x1A3FE,90,99,0x1A2A0,0x2B,0x2A1,fce4d6,False,False
0x9922,288,제어,,,0x991F~0x9922,3,80,00,00,0x1A3FD,F9,79,0x1A2A0,0x2B,0x2A2,fce4d6,False,False
0x9923,289,제어,,,0x9923~0x9924,0,28,15,15,0x1A3FC,A2,8F,0x1A2A0,0x2B,0x2A3,fce4d6,False,False
0x9924,289,제어,,,0x9923~0x9924,1,20,00,00,0x1A3FB,9B,7B,0x1A2A0,0x2B,0x2A4,fce4d6,False,False
0x9925,290,문자,226,적,0x9925~0x9926,0,38,A0,A0,0x1A3FA,B4,1C,0x1A2A0,0x2B,0x2A5,e9ae2b,True,False
0x9926,290,문자,226,적,0x9925~0x9926,1,B0,DF,DF,0x1A3F9,2D,5C,0x1A2A0,0x2B,0x2A6,e9ae2b,True,False
0x9927,291,제어,,,0x9927~0x992B,0,62,12,12,0x1A3F8,E0,90,0x1A2A0,0x2B,0x2A7,fce4d6,False,False
0x9928,291,제어,,,0x9927~0x992B,1,B0,11,11,0x1A3F7,2F,90,0x1A2A0,0x2B,0x2A8,fce4d6,False,False
0x9929,291,제어,,,0x9927~0x992B,2,28,23,23,0x1A3F6,A8,A3,0x1A2A0,0x2B,0x2A9,fce4d6,False,False
0x992A,291,제어,,,0x9927~0x992B,3,F0,21,21,0x1A3F5,71,A2,0x1A2A0,0x2B,0x2AA,fce4d6,False,False
0x992B,291,제어,,,0x9927~0x992B,4,28,00,00,0x1A3F4,AA,82,0x1A2A0,0x2B,0x2AB,fce4d6,False,False
0x992C,292,문자,227,어,0x992C~0x992D,0,80,00,00,0x1A3F3,03,83,0x1A2A0,0x2B,0x2AC,e9ae2b,True,False
0x992D,292,문자,227,어,0x992C~0x992D,1,4E,70,70,0x1A3F2,D2,F4,0x1A2A0,0x2B,0x2AD,e9ae2b,True,False
0x992E,293,문자,228,도,0x992E~0x992F,0,C0,20,20,0x1A3F1,45,A5,0x1A2A0,0x2B,0x2AE,e9ae2b,True,False
0x992F,293,문자,228,도,0x992E~0x992F,1,38,2E,2E,0x1A3F0,BE,B4,0x1A2A0,0x2B,0x2AF,e9ae2b,True,False
0x9930,294,문자,229,␠,0x9930~0x9931,0,A0,18,18,0x1A3EF,27,9F,0x1A2A0,0x2B,0x2B0,e2f0d9,False,False
0x9931,294,문자,229,␠,0x9930~0x9931,1,28,12,12,0x1A3EE,B0,9A,0x1A2A0,0x2B,0x2B1,e2f0d9,False,False
0x9932,295,문자,230,비,0x9932~0x9933,0,40,30,30,0x1A3ED,C9,B9,0x1A2A0,0x2B,0x2B2,e9ae2b,True,False
0x9933,295,문자,230,비,0x9932~0x9933,1,18,3C,3C,0x1A3EC,A2,C6,0x1A2A0,0x2B,0x2B3,e9ae2b,True,False
0x9934,296,문자,231,에,0x9934~0x9935,0,F0,40,40,0x1A3EB,7B,CB,0x1A2A0,0x2B,0x2B4,e9ae2b,True,False
0x9935,296,문자,231,에,0x9934~0x9935,1,38,9F,9F,0x1A3EA,C4,2B,0x1A2A0,0x2B,0x2B5,e9ae2b,True,False
0x9936,297,문자,232,␠,0x9936~0x9937,0,11,18,18,0x1A3E9,9E,A5,0x1A2A0,0x2B,0x2B6,e2f0d9,False,False
0x9937,297,문자,232,␠,0x9936~0x9937,1,11,12,12,0x1A3E8,9F,A0,0x1A2A0,0x2B,0x2B7,e2f0d9,False,False
0x9938,298,문자,233,젖,0x9938~0x9939,0,40,F0,F0,0x1A3E7,CF,7F,0x1A2A0,0x2B,0x2B8,e9ae2b,True,False
0x9939,298,문자,233,젖,0x9938~0x9939,1,30,E1,E1,0x1A3E6,C0,71,0x1A2A0,0x2B,0x2B9,e9ae2b,True,False
0x993A,299,문자,234,지,0x993A~0x993B,0,12,10,10,0x1A3E5,A3,A1,0x1A2A0,0x2B,0x2BA,e9ae2b,True,False
0x993B,299,문자,234,지,0x993A~0x993B,1,12,E0,E0,0x1A3E4,A4,72,0x1A2A0,0x2B,0x2BB,e9ae2b,True,False
0x993C,300,문자,235,는,0x993C~0x993D,0,11,E0,E0,0x1A3E3,A4,73,0x1A2A0,0x2B,0x2BC,e9ae2b,True,False
0x993D,300,문자,235,는,0x993C~0x993D,1,23,25,25,0x1A3E2,B7,B9,0x1A2A0,0x2B,0x2BD,e9ae2b,True,False
0x993E,301,문자,236,␠,0x993E~0x993F,0,00,18,18,0x1A3E1,95,AD,0x1A2A0,0x2B,0x2BE,e2f0d9,False,False
0x993F,301,문자,236,␠,0x993E~0x993F,1,80,12,12,0x1A3E0,16,A8,0x1A2A0,0x2B,0x2BF,e2f0d9,False,False
0x9940,302,문자,237,않,0x9940~0x9941,0,A4,00,00,0x1A3DF,3B,97,0x1A2A0,0x2B,0x2C0,e9ae2b,True,False
0x9941,302,문자,237,않,0x9940~0x9941,1,80,5E,5E,0x1A3DE,18,F6,0x1A2A0,0x2B,0x2C1,e9ae2b,True,False
0x9942,303,문자,238,을,0x9942~0x9943,0,29,50,50,0x1A3DD,C2,E9,0x1A2A0,0x2B,0x2C2,e9ae2b,True,False
0x9943,303,문자,238,을,0x9942~0x9943,1,F0,DE,DE,0x1A3DC,8A,78,0x1A2A0,0x2B,0x2C3,e9ae2b,True,False
0x9944,304,문자,239,␠,0x9944~0x9945,0,28,18,18,0x1A3DB,C3,B3,0x1A2A0,0x2B,0x2C4,e2f0d9,False,False
0x9945,304,문자,239,␠,0x9944~0x9945,1,20,12,12,0x1A3DA,BC,AE,0x1A2A0,0x2B,0x2C5,e2f0d9,False,False
0x9946,305,문자,240,테,0x9946~0x9947,0,6A,60,60,0x1A3D9,07,FD,0x1A2A0,0x2B,0x2C6,e9ae2b,True,False
0x9947,305,문자,240,테,0x9946~0x9947,1,C0,E2,E2,0x1A3D8,5E,80,0x1A2A0,0x2B,0x2C7,e9ae2b,True,False
0x9948,306,문자,241,니,0x9948~0x9949,0,38,F0,F0,0x1A3D7,D7,8F,0x1A2A0,0x2B,0x2C8,e9ae2b,True,False
0x9949,306,문자,241,니,0x9948~0x9949,1,A0,25,25,0x1A3D6,40,C5,0x1A2A0,0x2B,0x2C9,e9ae2b,True,False
0x994A,307,문자,242,까,0x994A~0x994B,0,28,F0,F0,0x1A3D5,C9,91,0x1A2A0,0x2B,0x2CA,e9ae2b,True,False
0x994B,307,문자,242,까,0x994A~0x994B,1,40,21,21,0x1A3D4,E2,C3,0x1A2A0,0x2B,0x2CB,e9ae2b,True,False
0x994C,308,제어,,,0x994C~0x994E,0,18,11,11,0x1A3D3,BB,B4,0x1A2A0,0x2B,0x2CC,fce4d6,False,False
0x994D,308,제어,,,0x994C~0x994E,1,70,11,11,0x1A3D2,14,B5,0x1A2A0,0x2B,0x2CD,fce4d6,False,False
0x994E,308,제어,,,0x994C~0x994E,2,28,40,40,0x1A3D1,CD,E5,0x1A2A0,0x2B,0x2CE,fce4d6,False,False
0x994F,309,문자,243,。,0x994F~0x9950,0,70,30,30,0x1A3D0,16,D6,0x1A2A0,0x2B,0x2CF,e2f0d9,False,False
0x9950,309,문자,243,。,0x994F~0x9950,1,19,12,12,0x1A3CF,C0,B9,0x1A2A0,0x2B,0x2D0,e2f0d9,False,False
0x9951,310,제어,,,0x9951~0x9954,0,70,12,12,0x1A3CE,18,BA,0x1A2A0,0x2B,0x2D1,fce4d6,False,False
0x9952,310,제어,,,0x9951~0x9954,1,38,11,11,0x1A3CD,E1,BA,0x1A2A0,0x2B,0x2D2,fce4d6,False,False
0x9953,310,제어,,,0x9951~0x9954,2,60,23,23,0x1A3CC,0A,CD,0x1A2A0,0x2B,0x2D3,fce4d6,False,False
0x9954,310,제어,,,0x9951~0x9954,3,18,00,00,0x1A3CB,C3,AB,0x1A2A0,0x2B,0x2D4,fce4d6,False,False
0x9955,311,문자,244,집,0x9955~0x9956,0,10,50,50,0x1A3CA,BC,FC,0x1A2A0,0x2B,0x2D5,e9ae2b,True,False
0x9956,311,문자,244,집,0x9955~0x9956,1,19,E0,E0,0x1A3C9,C6,8D,0x1A2A0,0x2B,0x2D6,e9ae2b,True,False
0x9957,312,문자,245,으,0x9957~0x9958,0,90,30,30,0x1A3C8,3E,DE,0x1A2A0,0x2B,0x2D7,e9ae2b,True,False
0x9958,312,문자,245,으,0x9957~0x9958,1,28,DE,DE,0x1A3C7,D7,8D,0x1A2A0,0x2B,0x2D8,e9ae2b,True,False
0x9959,313,문자,246,로,0x9959~0x995A,0,12,D0,D0,0x1A3C6,C2,80,0x1A2A0,0x2B,0x2D9,e9ae2b,True,False
0x995A,313,문자,246,로,0x9959~0x995A,1,11,31,31,0x1A3C5,C2,E2,0x1A2A0,0x2B,0x2DA,e9ae2b,True,False
0x995B,314,문자,247,␠,0x995B~0x995C,0,21,18,18,0x1A3C4,D3,CA,0x1A2A0,0x2B,0x2DB,e2f0d9,False,False
0x995C,314,문자,247,␠,0x995B~0x995C,1,00,12,12,0x1A3C3,B3,C5,0x1A2A0,0x2B,0x2DC,e2f0d9,False,False
0x995D,315,문자,248,못,0x995D~0x995E,0,60,E0,E0,0x1A3C2,14,94,0x1A2A0,0x2B,0x2DD,e9ae2b,True,False
0x995E,315,문자,248,못,0x995D~0x995E,1,12,35,35,0x1A3C1,C7,EA,0x1A2A0,0x2B,0x2DE,e9ae2b,True,False
0x995F,316,문자,249,␠,0x995F~0x9960,0,60,18,18,0x1A3C0,16,CE,0x1A2A0,0x2B,0x2DF,e2f0d9,False,False
0x9961,317,문자,250,돌,0x9961~0x9962,0,60,30,30,0x1A3BE,18,E8,0x1A2A0,0x2B,0x2E1,e9ae2b,True,False
0x9962,317,문자,250,돌,0x9961~0x9962,1,12,2E,2E,0x1A3BD,CB,E7,0x1A2A0,0x2B,0x2E2,e9ae2b,True,False
0x9963,318,문자,251,아,0x9963~0x9964,0,30,00,00,0x1A3BC,EA,BA,0x1A2A0,0x2B,0x2E3,e9ae2b,True,False
0x9964,318,문자,251,아,0x9963~0x9964,1,12,56,56,0x1A3BB,CD,11,0x1A2A0,0x2B,0x2E4,e9ae2b,True,False
0x9965,319,문자,252,가,0x9965~0x9966,0,19,A0,A0,0x1A3BA,D5,5C,0x1A2A0,0x2B,0x2E5,e9ae2b,True,False
0x9966,319,문자,252,가,0x9965~0x9966,1,00,17,17,0x1A3B9,BD,D4,0x1A2A0,0x2B,0x2E6,e9ae2b,True,False
0x9967,320,문자,253,겠,0x9967~0x9968,0,72,10,10,0x1A3B8,30,CE,0x1A2A0,0x2B,0x2E7,e9ae2b,True,False
0x9968,320,문자,253,겠,0x9967~0x9968,1,1A,20,20,0x1A3B7,D9,DF,0x1A2A0,0x2B,0x2E8,e9ae2b,True,False
0x9969,321,문자,254,지,0x9969~0x996A,0,00,10,10,0x1A3B6,C0,D0,0x1A2A0,0x2B,0x2E9,e9ae2b,True,False
0x996A,321,문자,254,지,0x9969~0x996A,1,04,E0,E0,0x1A3B5,C5,A1,0x1A2A0,0x2B,0x2EA,e9ae2b,True,False
0x996B,322,문자,255,만,0x996B~0x996C,0,15,D0,D0,0x1A3B4,D7,92,0x1A2A0,0x2B,0x2EB,e9ae2b,True,False
0x996C,322,문자,255,만,0x996B~0x996C,1,00,34,34,0x1A3B3,C3,F7,0x1A2A0,0x2B,0x2EC,e9ae2b,True,False
0x996F,323,제어,,,0x996D~0x9970,2,23,21,21,0x1A3B0,E9,E7,0x1A2A0,0x2B,0x2EF,fce4d6,False,False
0x9970,323,제어,,,0x996D~0x9970,3,21,00,00,0x1A3AF,E8,C7,0x1A2A0,0x2B,0x2F0,fce4d6,False,False
0x9971,324,문자,256,・,0x9971~0x9972,0,00,60,60,0x1A3AE,C8,28,0x1A2A0,0x2B,0x2F1,e2f0d9,False,False
0x9972,324,문자,256,・,0x9971~0x9972,1,90,12,12,0x1A3AD,59,DB,0x1A2A0,0x2B,0x2F2,e2f0d9,False,False
0x9973,325,문자,257,・,0x9973~0x9974,0,12,60,60,0x1A3AC,DC,2A,0x1A2A0,0x2B,0x2F3,e2f0d9,False,False
0x9974,325,문자,257,・,0x9973~0x9974,1,60,12,12,0x1A3AB,2B,DD,0x1A2A0,0x2B,0x2F4,e2f0d9,False,False
0x9975,326,문자,258,・,0x9975~0x9976,0,12,60,60,0x1A3AA,DE,2C,0x1A2A0,0x2B,0x2F5,e2f0d9,False,False
0x9976,326,문자,258,・,0x9975~0x9976,1,60,12,12,0x1A3A9,2D,DF,0x1A2A0,0x2B,0x2F6,e2f0d9,False,False
0x9977,327,문자,259,。,0x9977~0x9978,0,12,30,30,0x1A3A8,E0,FE,0x1A2A0,0x2B,0x2F7,e2f0d9,False,False
0x9979,328,제어,,,0x9979~0x997B,0,11,19,19,0x1A3A6,E1,E9,0x1A2A0,0x2B,0x2F9,fce4d6,False,False
0x997A,328,제어,,,0x9979~0x997B,1,23,00,00,0x1A3A5,F4,D1,0x1A2A0,0x2B,0x2FA,fce4d6,False,False
0x997B,328,제어,,,0x9979~0x997B,2,21,72,72,0x1A3A4,F3,44,0x1A2A0,0x2B,0x2FB,fce4d6,False,False
0x997C,329,제어,,,0x997C~0x997E,0,00,1A,1A,0x1A3A3,D3,ED,0x1A2A0,0x2B,0x2FC,fce4d6,False,False
0x997D,329,제어,,,0x997C~0x997E,1,60,00,00,0x1A3A2,34,D4,0x1A2A0,0x2B,0x2FD,fce4d6,False,False
0x997E,329,제어,,,0x997C~0x997E,2,12,04,04,0x1A3A1,E7,D9,0x1A2A0,0x2B,0x2FE,fce4d6,False,False
0x997F,330,제어,,,0x997F~0x9980,0,10,15,15,0x1A3A0,E7,EC,0x1A2A0,0x2B,0x2FF,fce4d6,False,False
0x9980,330,제어,,,0x997F~0x9980,1,11,00,00,0x1A39F,E9,D8,0x1A2A0,0x2B,0x300,fce4d6,False,False
0x9981,331,제어,,,0x9981~0x9985,0,10,12,12,0x1A39E,E9,EB,0x1A2A0,0x2B,0x301,fce4d6,False,False
0x9983,331,제어,,,0x9981~0x9985,2,12,23,23,0x1A39C,ED,FE,0x1A2A0,0x2B,0x303,fce4d6,False,False
0x9984,331,제어,,,0x9981~0x9985,3,11,21,21,0x1A39B,ED,FD,0x1A2A0,0x2B,0x304,fce4d6,False,False
0x9985,331,제어,,,0x9981~0x9985,4,23,00,00,0x1A39A,00,DD,0x1A2A0,0x2B,0x305,fce4d6,False,False
0x9986,332,문자,260,？,0x9986~0x9987,0,00,90,90,0x1A399,DE,6E,0x1A2A0,0x2B,0x306,e2f0d9,False,False
0x9987,332,문자,260,？,0x9986~0x9987,1,20,12,12,0x1A398,FF,F1,0x1A2A0,0x2B,0x307,e2f0d9,False,False
0x9988,333,문자,261,・,0x9988~0x9989,0,18,60,60,0x1A397,F8,40,0x1A2A0,0x2B,0x308,e2f0d9,False,False
0x9989,333,문자,261,・,0x9988~0x9989,1,A0,12,12,0x1A396,81,F3,0x1A2A0,0x2B,0x309,e2f0d9,False,False
0x998A,334,문자,262,・,0x998A~0x998B,0,28,60,60,0x1A395,0A,42,0x1A2A0,0x2B,0x30A,e2f0d9,False,False
0x998B,334,문자,262,・,0x998A~0x998B,1,F0,12,12,0x1A394,D3,F5,0x1A2A0,0x2B,0x30B,e2f0d9,False,False
0x998C,335,제어,,,0x998C~0x9990,0,19,12,12,0x1A393,FD,F6,0x1A2A0,0x2B,0x30C,fce4d6,False,False
0x998D,335,제어,,,0x998C~0x9990,1,30,11,11,0x1A392,15,F6,0x1A2A0,0x2B,0x30D,fce4d6,False,False
0x998E,335,제어,,,0x998C~0x9990,2,19,23,23,0x1A391,FF,09,0x1A2A0,0x2B,0x30E,fce4d6,False,False
0x998F,335,제어,,,0x998C~0x9990,3,D0,21,21,0x1A390,B7,08,0x1A2A0,0x2B,0x30F,fce4d6,False,False
0x9990,335,제어,,,0x998C~0x9990,4,19,00,00,0x1A38F,01,E8,0x1A2A0,0x2B,0x310,fce4d6,False,False
0x9991,336,문자,263,・,0x9991~0x9992,0,10,60,60,0x1A38E,F9,49,0x1A2A0,0x2B,0x311,e2f0d9,False,False
0x9992,336,문자,263,・,0x9991~0x9992,1,C2,12,12,0x1A38D,AC,FC,0x1A2A0,0x2B,0x312,e2f0d9,False,False
0x9993,337,제어,,,0x9993~0x9994,0,F0,10,10,0x1A38C,DB,FB,0x1A2A0,0x2B,0x313,fce4d6,False,False
0x9994,337,제어,,,0x9993~0x9994,1,18,11,11,0x1A38B,04,FD,0x1A2A0,0x2B,0x314,fce4d6,False,False
0x9995,338,제어,,,0x9995~0x9996,0,80,10,10,0x1A38A,6D,FD,0x1A2A0,0x2B,0x315,fce4d6,False,False
0x9996,338,제어,,,0x9995~0x9996,1,A4,11,11,0x1A389,92,FF,0x1A2A0,0x2B,0x316,fce4d6,False,False
0x9997,339,제어,,,0x9997~0x999A,0,80,12,12,0x1A388,6F,01,0x1A2A0,0x2B,0x317,fce4d6,False,False
0x9998,339,제어,,,0x9997~0x999A,1,29,11,11,0x1A387,19,01,0x1A2A0,0x2B,0x318,fce4d6,False,False
0x9999,339,제어,,,0x9997~0x999A,2,20,23,23,0x1A386,11,14,0x1A2A0,0x2B,0x319,fce4d6,False,False
0x999A,339,제어,,,0x9997~0x999A,3,6A,00,00,0x1A385,5C,F2,0x1A2A0,0x2B,0x31A,fce4d6,False,False
0x999B,340,문자,264,너,0x999B~0x999C,0,30,50,50,0x1A384,23,43,0x1A2A0,0x2B,0x31B,e9ae2b,True,False
0x999C,340,문자,264,너,0x999B~0x999C,1,28,25,25,0x1A383,1C,19,0x1A2A0,0x2B,0x31C,e9ae2b,True,False
0x999D,341,문자,265,야,0x999D~0x999E,0,F0,00,00,0x1A382,E5,F5,0x1A2A0,0x2B,0x31D,e9ae2b,True,False
0x999E,341,문자,265,야,0x999D~0x999E,1,19,6C,6C,0x1A381,0F,62,0x1A2A0,0x2B,0x31E,e9ae2b,True,False
0x999F,342,문자,266,말,0x999F~0x99A0,0,12,F0,F0,0x1A380,09,E7,0x1A2A0,0x2B,0x31F,e9ae2b,True,False
0x99A0,342,문자,266,말,0x999F~0x99A0,1,00,34,34,0x1A37F,F8,2C,0x1A2A0,0x2B,0x320,e9ae2b,True,False
0x99A1,343,문자,267,로,0x99A1~0x99A2,0,21,D0,D0,0x1A37E,1A,C9,0x1A2A0,0x2B,0x321,e9ae2b,True,False
0x99A2,343,문자,267,로,0x99A1~0x99A2,1,00,31,31,0x1A37D,FA,2B,0x1A2A0,0x2B,0x322,e9ae2b,True,False
0x99A3,344,문자,268,␠,0x99A3~0x99A4,0,90,18,18,0x1A37C,8B,13,0x1A2A0,0x2B,0x323,e2f0d9,False,False
0x99A4,344,문자,268,␠,0x99A3~0x99A4,1,38,12,12,0x1A37B,34,0E,0x1A2A0,0x2B,0x324,e2f0d9,False,False
0x99A5,345,문자,269,빨,0x99A5~0x99A6,0,90,60,60,0x1A37A,8D,5D,0x1A2A0,0x2B,0x325,e9ae2b,True,False
0x99A6,345,문자,269,빨,0x99A5~0x99A6,1,12,3C,3C,0x1A379,10,3A,0x1A2A0,0x2B,0x326,e9ae2b,True,False
0x99A7,346,문자,270,리,0x99A7~0x99A8,0,12,70,70,0x1A378,11,6F,0x1A2A0,0x2B,0x327,e9ae2b,True,False
0x99A8,346,문자,270,리,0x99A7~0x99A8,1,00,34,34,0x1A377,00,34,0x1A2A0,0x2B,0x328,e9ae2b,True,False
0x99A9,347,문자,271,␠,0x99A9~0x99AA,0,23,18,18,0x1A376,24,19,0x1A2A0,0x2B,0x329,e2f0d9,False,False
0x99AA,347,문자,271,␠,0x99A9~0x99AA,1,21,12,12,0x1A375,23,14,0x1A2A0,0x2B,0x32A,e2f0d9,False,False
0x99AB,348,문자,272,집,0x99AB~0x99AC,0,00,50,50,0x1A374,03,53,0x1A2A0,0x2B,0x32B,e9ae2b,True,False
0x99AC,348,문자,272,집,0x99AB~0x99AC,1,00,E0,E0,0x1A373,04,E4,0x1A2A0,0x2B,0x32C,e9ae2b,True,False
0x99AD,349,문자,273,에,0x99AD~0x99AE,0,28,40,40,0x1A372,2D,45,0x1A2A0,0x2B,0x32D,e9ae2b,True,False
0x99AE,349,문자,273,에,0x99AD~0x99AE,1,40,9F,9F,0x1A371,46,A5,0x1A2A0,0x2B,0x32E,e9ae2b,True,False
0x99B0,350,문자,274,␠,0x99AF~0x99B0,1,F0,12,12,0x1A36F,F8,1A,0x1A2A0,0x2B,0x330,e2f0d9,False,False
0x99B1,351,문자,275,돌,0x99B1~0x99B2,0,19,30,30,0x1A36E,22,39,0x1A2A0,0x2B,0x331,e9ae2b,True,False
0x99B2,351,문자,275,돌,0x99B1~0x99B2,1,40,2E,2E,0x1A36D,4A,38,0x1A2A0,0x2B,0x332,e9ae2b,True,False
0x99B3,352,문자,276,아,0x99B3~0x99B4,0,18,00,00,0x1A36C,23,0B,0x1A2A0,0x2B,0x333,e9ae2b,True,False
0x99B4,352,문자,276,아,0x99B3~0x99B4,1,D0,56,56,0x1A36B,DC,62,0x1A2A0,0x2B,0x334,e9ae2b,True,False
0x99B5,353,제어,,,0x99B5~0x99B8,0,D5,12,12,0x1A36A,E2,1F,0x1A2A0,0x2B,0x335,fce4d6,False,False
0x99B6,353,제어,,,0x99B5~0x99B8,1,E0,00,00,0x1A369,EE,0E,0x1A2A0,0x2B,0x336,fce4d6,False,False
